object1,object2,concurrence count
potted plant,bicycle,6
potted plant,tie,6
refrigerator,banana,6
refrigerator,pizza,6
scissors,keyboard,6
scissors,toothbrush,6
sheep,truck,6
skateboard,snowboard,6
snowboard,skateboard,6
spoon,apple,6
spoon,vase,6
suitcase,tie,6
surfboard,frisbee,6
tennis racket,car,6
tie,cat,6
tie,laptop,6
tie,potted plant,6
tie,suitcase,6
toothbrush,scissors,6
train,bicycle,6
truck,clock,6
truck,kite,6
truck,sheep,6
umbrella,frisbee,6
vase,apple,6
vase,spoon,6
wine glass,handbag,6
zebra,person,6
backpack,dog,7
backpack,kite,7
backpack,truck,7
banana,sink,7
baseball bat,car,7
bench,frisbee,7
book,handbag,7
book,microwave,7
bottle,dog,7
bottle,donut,7
bottle,umbrella,7
bowl,toaster,7
car,baseball bat,7
car,dining table,7
car,elephant,7
car,surfboard,7
carrot,hot dog,7
cat,umbrella,7
clock,train,7
couch,sink,7
dining table,car,7
dog,backpack,7
dog,bottle,7
dog,keyboard,7
dog,surfboard,7
dog,umbrella,7
donut,bottle,7
donut,oven,7
elephant,car,7
fork,oven,7
fork,vase,7
frisbee,bench,7
handbag,book,7
horse,umbrella,7
hot dog,carrot,7
keyboard,dog,7
kite,backpack,7
microwave,book,7
orange,sandwich,7
oven,donut,7
oven,fork,7
refrigerator,toaster,7
sandwich,orange,7
sink,banana,7
sink,couch,7
sink,wine glass,7
skateboard,truck,7
surfboard,car,7
surfboard,dog,7
surfboard,umbrella,7
toaster,bowl,7
toaster,refrigerator,7
train,clock,7
truck,backpack,7
truck,skateboard,7
umbrella,bottle,7
umbrella,cat,7
umbrella,dog,7
umbrella,horse,7
umbrella,surfboard,7
vase,fork,7
wine glass,sink,7
apple,broccoli,8
apple,cup,8
banana,potted plant,8
baseball bat,tennis racket,8
bench,sports ball,8
book,oven,8
book,scissors,8
broccoli,apple,8
bus,umbrella,8
clock,refrigerator,8
clock,sink,8
clock,tv,8
couch,oven,8
cup,apple,8
cup,remote,8
cup,toaster,8
dining table,mouse,8
dog,handbag,8
dog,laptop,8
donut,sandwich,8
fork,orange,8
handbag,dog,8
handbag,skateboard,8
keyboard,potted plant,8
laptop,dog,8
microwave,potted plant,8
mouse,dining table,8
mouse,potted plant,8
orange,fork,8
oven,book,8
oven,couch,8
potted plant,banana,8
potted plant,keyboard,8
potted plant,microwave,8
potted plant,mouse,8
refrigerator,clock,8
remote,cup,8
sandwich,donut,8
scissors,book,8
sink,clock,8
skateboard,handbag,8
sports ball,bench,8
suitcase,truck,8
suitcase,tv,8
tennis racket,baseball bat,8
toaster,cup,8
toilet,vase,8
train,truck,8
truck,suitcase,8
truck,train,8
tv,clock,8
tv,suitcase,8
umbrella,bus,8
vase,toilet,8
apple,sink,9
banana,carrot,9
bicycle,cat,9
boat,truck,9
bottle,remote,9
broccoli,orange,9
cake,potted plant,9
car,sheep,9
carrot,banana,9
cat,bicycle,9
cat,refrigerator,9
cat,toothbrush,9
cell phone,umbrella,9
cow,truck,9
cup,scissors,9
donut,spoon,9
horse,traffic light,9
horse,truck,9
kite,umbrella,9
orange,broccoli,9
potted plant,cake,9
refrigerator,cat,9
remote,bottle,9
scissors,cup,9
sheep,car,9
sink,apple,9
sink,tv,9
spoon,donut,9
toothbrush,cat,9
traffic light,horse,9
truck,boat,9
truck,cow,9
truck,horse,9
tv,sink,9
umbrella,cell phone,9
umbrella,kite,9
apple,knife,10
apple,potted plant,10
backpack,chair,10
backpack,clock,10
backpack,motorcycle,10
banana,spoon,10
bench,cat,10
bench,suitcase,10
bicycle,skateboard,10
book,refrigerator,10
bottle,scissors,10
bowl,donut,10
carrot,orange,10
cat,bench,10
cat,teddy bear,10
chair,backpack,10
clock,backpack,10
dining table,remote,10
dog,potted plant,10
dog,remote,10
donut,bowl,10
fire hydrant,traffic light,10
frisbee,kite,10
kite,frisbee,10
knife,apple,10
knife,orange,10
microwave,tv,10
motorcycle,backpack,10
orange,carrot,10
orange,knife,10
potted plant,apple,10
potted plant,dog,10
refrigerator,book,10
refrigerator,vase,10
remote,dining table,10
remote,dog,10
remote,vase,10
scissors,bottle,10
skateboard,bicycle,10
spoon,banana,10
stop sign,traffic light,10
suitcase,bench,10
teddy bear,cat,10
traffic light,fire hydrant,10
traffic light,stop sign,10
tv,microwave,10
vase,refrigerator,10
vase,remote,10
apple,oven,11
backpack,snowboard,11
boat,train,11
bottle,toaster,11
broccoli,cup,11
car,chair,11
cat,cup,11
cell phone,couch,11
chair,car,11
couch,cell phone,11
couch,refrigerator,11
cup,broccoli,11
cup,cat,11
cup,toothbrush,11
cup,umbrella,11
microwave,toaster,11
orange,vase,11
oven,apple,11
potted plant,spoon,11
refrigerator,couch,11
snowboard,backpack,11
spoon,potted plant,11
toaster,bottle,11
toaster,microwave,11
toothbrush,cup,11
train,boat,11
umbrella,cup,11
vase,orange,11
airplane,boat,12
apple,refrigerator,12
bed,remote,12
bicycle,boat,12
boat,airplane,12
boat,bicycle,12
book,suitcase,12
bottle,mouse,12
cat,dining table,12
clock,cup,12
cup,clock,12
dining table,cat,12
dining table,dog,12
dog,dining table,12
knife,vase,12
motorcycle,umbrella,12
mouse,bottle,12
pizza,sandwich,12
refrigerator,apple,12
remote,bed,12
sandwich,pizza,12
stop sign,truck,12
suitcase,book,12
suitcase,train,12
tie,umbrella,12
train,suitcase,12
truck,stop sign,12
umbrella,motorcycle,12
umbrella,tie,12
vase,knife,12
apple,bottle,13
banana,bottle,13
bicycle,umbrella,13
boat,dog,13
bottle,apple,13
bottle,banana,13
bottle,broccoli,13
bottle,clock,13
bottle,tie,13
bowl,cat,13
broccoli,bottle,13
broccoli,sandwich,13
bus,motorcycle,13
cake,sandwich,13
car,tie,13
cat,bowl,13
cat,potted plant,13
chair,orange,13
clock,bottle,13
couch,teddy bear,13
dog,boat,13
fork,potted plant,13
keyboard,remote,13
motorcycle,bus,13
orange,chair,13
potted plant,cat,13
potted plant,fork,13
remote,keyboard,13
sandwich,broccoli,13
sandwich,cake,13
sink,toaster,13
teddy bear,couch,13
tie,bottle,13
tie,car,13
toaster,sink,13
umbrella,bicycle,13
banana,oven,14
bench,bicycle,14
bench,bird,14
bench,dog,14
bench,umbrella,14
bicycle,bench,14
bird,bench,14
boat,kite,14
bottle,couch,14
bottle,hot dog,14
cat,remote,14
chair,hot dog,14
clock,dining table,14
clock,oven,14
clock,vase,14
couch,bottle,14
dining table,clock,14
dog,bench,14
hot dog,bottle,14
hot dog,chair,14
kite,boat,14
knife,scissors,14
orange,refrigerator,14
oven,banana,14
oven,clock,14
potted plant,toilet,14
refrigerator,orange,14
remote,cat,14
scissors,knife,14
toilet,potted plant,14
umbrella,bench,14
vase,clock,14
bed,potted plant,15
bench,cell phone,15
bicycle,truck,15
bus,clock,15
car,potted plant,15
cell phone,bench,15
chair,teddy bear,15
clock,bus,15
clock,couch,15
couch,clock,15
fire hydrant,truck,15
laptop,potted plant,15
mouse,remote,15
orange,potted plant,15
oven,toaster,15
potted plant,bed,15
potted plant,car,15
potted plant,laptop,15
potted plant,orange,15
remote,mouse,15
sandwich,wine glass,15
teddy bear,chair,15
toaster,oven,15
truck,bicycle,15
truck,fire hydrant,15
wine glass,sandwich,15
apple,carrot,16
book,bowl,16
book,clock,16
bottle,keyboard,16
bowl,book,16
bowl,clock,16
car,cow,16
carrot,apple,16
chair,suitcase,16
clock,book,16
clock,bowl,16
clock,potted plant,16
cow,car,16
cow,sheep,16
dog,tv,16
keyboard,bottle,16
potted plant,clock,16
sheep,cow,16
suitcase,chair,16
truck,umbrella,16
tv,dog,16
umbrella,truck,16
banana,cup,17
bicycle,dog,17
bird,boat,17
boat,bird,17
bowl,couch,17
bowl,hot dog,17
cake,wine glass,17
car,cell phone,17
cell phone,car,17
clock,handbag,17
couch,bowl,17
cup,banana,17
dog,bicycle,17
dog,horse,17
frisbee,sports ball,17
handbag,clock,17
horse,dog,17
hot dog,bowl,17
potted plant,wine glass,17
sports ball,frisbee,17
wine glass,cake,17
wine glass,potted plant,17
bench,skateboard,18
book,teddy bear,18
bottle,carrot,18
broccoli,pizza,18
carrot,bottle,18
chair,donut,18
dog,truck,18
donut,chair,18
orange,sink,18
pizza,broccoli,18
sink,orange,18
skateboard,bench,18
teddy bear,book,18
truck,dog,18
backpack,bench,19
backpack,cell phone,19
bench,backpack,19
bench,boat,19
bench,dining table,19
boat,bench,19
boat,chair,19
broccoli,knife,19
cell phone,backpack,19
chair,boat,19
cup,orange,19
dining table,bench,19
handbag,kite,19
handbag,motorcycle,19
handbag,tie,19
kite,handbag,19
knife,broccoli,19
motorcycle,handbag,19
orange,cup,19
orange,oven,19
oven,orange,19
tie,handbag,19
bed,suitcase,20
boat,car,20
bottle,cell phone,20
broccoli,spoon,20
car,boat,20
car,cat,20
car,kite,20
cat,car,20
cell phone,bottle,20
clock,traffic light,20
cow,dog,20
cup,handbag,20
cup,tie,20
dog,cow,20
handbag,cup,20
kite,car,20
knife,potted plant,20
parking meter,person,20
person,parking meter,20
potted plant,knife,20
spoon,broccoli,20
suitcase,bed,20
tie,cup,20
traffic light,clock,20
vase,wine glass,20
wine glass,vase,20
backpack,bus,21
book,dog,21
bottle,cake,21
bottle,cat,21
bottle,orange,21
bottle,tv,21
broccoli,person,21
bus,backpack,21
cake,bottle,21
car,sports ball,21
car,suitcase,21
cat,bottle,21
dog,book,21
laptop,remote,21
orange,bottle,21
person,broccoli,21
pizza,spoon,21
potted plant,refrigerator,21
refrigerator,potted plant,21
refrigerator,spoon,21
remote,laptop,21
spoon,pizza,21
spoon,refrigerator,21
sports ball,car,21
suitcase,car,21
toilet,toothbrush,21
toothbrush,toilet,21
traffic light,umbrella,21
tv,bottle,21
umbrella,traffic light,21
backpack,train,22
bottle,handbag,22
cell phone,remote,22
handbag,bottle,22
knife,tie,22
microwave,spoon,22
potted plant,umbrella,22
remote,cell phone,22
spoon,microwave,22
tie,knife,22
train,backpack,22
umbrella,potted plant,22
bed,tv,23
bench,potted plant,23
cat,mouse,23
dog,teddy bear,23
mouse,cat,23
person,scissors,23
potted plant,bench,23
potted plant,remote,23
remote,potted plant,23
scissors,person,23
teddy bear,dog,23
tv,bed,23
boat,surfboard,24
bottle,laptop,24
bus,train,24
car,train,24
carrot,sandwich,24
laptop,bottle,24
sandwich,carrot,24
surfboard,boat,24
train,bus,24
train,car,24
backpack,traffic light,25
backpack,umbrella,25
car,frisbee,25
frisbee,car,25
giraffe,zebra,25
handbag,truck,25
traffic light,backpack,25
truck,handbag,25
umbrella,backpack,25
zebra,giraffe,25
bed,teddy bear,26
teddy bear,bed,26
tie,wine glass,26
wine glass,tie,26
bicycle,traffic light,27
broccoli,fork,27
cat,toilet,27
cell phone,tie,27
couch,cup,27
cup,couch,27
fork,broccoli,27
oven,vase,27
tie,cell phone,27
toilet,cat,27
traffic light,bicycle,27
vase,oven,27
bicycle,bus,28
bus,bicycle,28
cake,donut,28
chair,sandwich,28
donut,cake,28
sandwich,chair,28
cat,sink,29
cell phone,dining table,29
dining table,cell phone,29
dining table,handbag,29
handbag,dining table,29
handbag,train,29
knife,microwave,29
microwave,knife,29
sink,cat,29
train,handbag,29
carrot,knife,30
dog,sheep,30
knife,carrot,30
sheep,dog,30
baseball glove,bench,31
bench,baseball glove,31
cake,tie,31
cow,horse,31
horse,cow,31
knife,refrigerator,31
person,vase,31
refrigerator,knife,31
tie,cake,31
vase,person,31
cup,hot dog,32
hot dog,cup,32
motorcycle,traffic light,32
traffic light,motorcycle,32
bed,laptop,33
carrot,cup,33
cup,carrot,33
laptop,bed,33
apple,dining table,34
baseball bat,bench,34
bench,baseball bat,34
dining table,apple,34
cat,chair,35
cat,keyboard,35
chair,cat,35
chair,clock,35
chair,tie,35
clock,chair,35
cup,donut,35
donut,cup,35
keyboard,cat,35
tie,chair,35
backpack,bicycle,36
bicycle,backpack,36
book,cat,36
cat,book,36
oven,potted plant,36
potted plant,oven,36
airplane,car,37
baseball bat,chair,37
bench,car,37
bench,handbag,37
car,airplane,37
car,bench,37
chair,baseball bat,37
handbag,bench,37
bottle,toothbrush,38
car,horse,38
dining table,umbrella,38
horse,car,38
toothbrush,bottle,38
traffic light,train,38
train,traffic light,38
umbrella,dining table,38
boat,umbrella,39
carrot,fork,39
chair,handbag,39
fork,carrot,39
handbag,chair,39
pizza,wine glass,39
umbrella,boat,39
wine glass,pizza,39
baseball glove,chair,40
bed,book,40
book,bed,40
book,bottle,40
bottle,book,40
chair,baseball glove,40
oven,pizza,40
pizza,oven,40
bottle,toilet,41
bus,handbag,41
cup,microwave,41
handbag,bus,41
kite,surfboard,41
microwave,cup,41
surfboard,kite,41
toilet,bottle,41
tv,vase,41
vase,tv,41
dining table,orange,42
dining table,tie,42
orange,dining table,42
tie,dining table,42
bottle,sandwich,43
carrot,person,43
person,carrot,43
person,toilet,43
sandwich,bottle,43
toilet,person,43
bicycle,handbag,44
cell phone,cup,44
chair,dog,44
cup,cell phone,44
cup,vase,44
dog,chair,44
handbag,bicycle,44
vase,cup,44
person,stop sign,45
stop sign,person,45
banana,dining table,46
cat,suitcase,46
dining table,banana,46
sink,vase,46
suitcase,cat,46
vase,sink,46
apple,bowl,47
bed,dog,47
bench,chair,47
bowl,apple,47
cell phone,chair,47
chair,bench,47
chair,cell phone,47
couch,laptop,47
dining table,tv,47
dog,bed,47
laptop,couch,47
orange,person,47
person,orange,47
tv,dining table,47
bottle,vase,48
cell phone,tv,48
dining table,microwave,48
microwave,dining table,48
spoon,wine glass,48
tv,cell phone,48
vase,bottle,48
wine glass,spoon,48
chair,microwave,49
microwave,chair,49
backpack,car,50
bed,couch,50
car,backpack,50
couch,bed,50
motorcycle,truck,50
sink,toothbrush,50
toothbrush,sink,50
truck,motorcycle,50
bicycle,motorcycle,51
cake,spoon,51
keyboard,person,51
motorcycle,bicycle,51
mouse,person,51
person,keyboard,51
person,mouse,51
spoon,cake,51
bird,person,52
bowl,vase,52
person,bird,52
vase,bowl,52
book,cell phone,53
cell phone,book,53
cup,refrigerator,53
microwave,person,53
person,microwave,53
refrigerator,cup,53
dining table,laptop,54
laptop,dining table,54
sink,spoon,54
spoon,sink,54
carrot,spoon,55
cat,couch,55
couch,cat,55
spoon,carrot,55
banana,orange,56
cat,dog,56
dog,cat,56
orange,banana,56
bottle,potted plant,57
cell phone,keyboard,57
cup,keyboard,57
cup,potted plant,57
fire hydrant,person,57
handbag,traffic light,57
keyboard,cell phone,57
keyboard,cup,57
person,fire hydrant,57
potted plant,bottle,57
potted plant,cup,57
traffic light,handbag,57
apple,person,58
car,parking meter,58
cup,tv,58
parking meter,car,58
person,apple,58
tv,cup,58
banana,bowl,59
book,vase,59
bowl,banana,59
bowl,cake,59
cake,bowl,59
vase,book,59
book,cup,60
car,dog,60
cup,book,60
dog,car,60
giraffe,person,60
person,giraffe,60
sandwich,spoon,60
spoon,sandwich,60
knife,sink,61
sink,knife,61
cat,tv,62
cell phone,mouse,62
mouse,cell phone,62
person,sheep,62
sheep,person,62
tv,cat,62
potted plant,sink,63
sink,potted plant,63
bowl,pizza,64
cat,laptop,64
cup,mouse,64
laptop,cat,64
mouse,cup,64
pizza,bowl,64
cat,person,66
cell phone,handbag,66
handbag,cell phone,66
person,cat,66
bowl,orange,67
bowl,potted plant,67
dining table,sink,67
hot dog,sandwich,67
orange,bowl,67
potted plant,bowl,67
potted plant,tv,67
sandwich,hot dog,67
sink,dining table,67
tv,potted plant,67
car,skateboard,68
skateboard,car,68
dining table,hot dog,70
dining table,refrigerator,70
hot dog,dining table,70
refrigerator,dining table,70
book,potted plant,71
potted plant,book,71
cake,chair,73
chair,cake,73
bowl,wine glass,74
wine glass,bowl,74
apple,banana,75
banana,apple,75
bowl,microwave,75
car,clock,75
clock,car,75
microwave,bowl,75
chair,oven,77
chair,sink,77
couch,dog,77
dog,couch,77
oven,chair,77
sink,chair,77
dining table,donut,79
dining table,oven,79
donut,dining table,79
oven,dining table,79
bed,chair,80
bus,traffic light,80
car,stop sign,80
chair,bed,80
cow,person,80
person,cow,80
stop sign,car,80
traffic light,bus,80
knife,sandwich,81
sandwich,knife,81
car,fire hydrant,82
fire hydrant,car,82
bed,cat,83
cat,bed,83
cell phone,laptop,83
chair,refrigerator,83
laptop,cell phone,83
refrigerator,chair,83
skis,snowboard,83
snowboard,skis,83
chair,sports ball,84
sports ball,chair,84
backpack,skis,87
bottle,microwave,87
bottle,pizza,87
cake,cup,87
cup,cake,87
cup,laptop,87
laptop,cup,87
microwave,bottle,87
pizza,bottle,87
skis,backpack,87
person,toothbrush,88
toothbrush,person,88
book,remote,89
oven,spoon,89
remote,book,89
spoon,oven,89
apple,orange,90
orange,apple,90
car,umbrella,91
knife,oven,91
oven,knife,91
umbrella,car,91
cake,fork,92
fork,cake,92
book,dining table,95
dining table,book,95
chair,keyboard,98
hot dog,person,98
keyboard,chair,98
person,hot dog,98
couch,vase,101
vase,couch,101
broccoli,carrot,102
carrot,broccoli,102
fork,sandwich,102
knife,wine glass,102
sandwich,fork,102
wine glass,knife,102
fork,wine glass,103
wine glass,fork,103
airplane,truck,104
truck,airplane,104
chair,umbrella,105
umbrella,chair,105
backpack,suitcase,107
bicycle,car,107
car,bicycle,107
suitcase,backpack,107
chair,pizza,109
pizza,chair,109
cup,oven,112
handbag,suitcase,112
oven,cup,112
suitcase,handbag,112
bowl,broccoli,113
bowl,sandwich,113
broccoli,bowl,113
sandwich,bowl,113
chair,tennis racket,114
tennis racket,chair,114
broccoli,dining table,116
carrot,dining table,116
chair,mouse,116
dining table,broccoli,116
dining table,carrot,116
donut,person,116
mouse,chair,116
person,donut,116
bowl,refrigerator,117
refrigerator,bowl,117
book,keyboard,118
dog,frisbee,118
frisbee,dog,118
keyboard,book,118
chair,spoon,120
spoon,chair,120
book,mouse,121
mouse,book,121
chair,wine glass,124
person,refrigerator,124
person,sandwich,124
person,teddy bear,124
refrigerator,person,124
sandwich,person,124
teddy bear,person,124
wine glass,chair,124
bottle,fork,125
fork,bottle,125
dining table,vase,126
vase,dining table,126
bus,truck,129
couch,dining table,129
dining table,couch,129
truck,bus,129
banana,person,130
bowl,carrot,130
carrot,bowl,130
person,banana,130
remote,tv,130
tv,remote,130
person,sink,131
sink,person,131
airplane,person,132
chair,remote,132
person,airplane,132
remote,chair,132
fork,pizza,133
pizza,fork,133
traffic light,truck,133
truck,traffic light,133
microwave,sink,134
sink,microwave,134
microwave,refrigerator,135
refrigerator,microwave,135
car,handbag,137
couch,potted plant,137
handbag,car,137
potted plant,couch,137
elephant,person,138
person,elephant,138
person,potted plant,138
potted plant,person,138
book,laptop,139
cup,sink,139
laptop,book,139
sink,cup,139
baseball bat,sports ball,145
bottle,spoon,145
spoon,bottle,145
sports ball,baseball bat,145
cake,knife,148
knife,cake,148
cup,sandwich,158
dining table,potted plant,158
potted plant,dining table,158
sandwich,cup,158
book,person,160
person,book,160
refrigerator,sink,161
sink,refrigerator,161
chair,vase,162
knife,pizza,162
pizza,knife,162
vase,chair,162
bottle,wine glass,169
oven,person,169
person,oven,169
wine glass,bottle,169
cup,pizza,171
pizza,cup,171
bed,person,172
person,bed,172
bottle,refrigerator,174
refrigerator,bottle,174
handbag,umbrella,177
umbrella,handbag,177
chair,fork,181
fork,chair,181
person,suitcase,181
suitcase,person,181
cup,wine glass,184
wine glass,cup,184
fork,spoon,189
spoon,fork,189
bowl,sink,190
sink,bowl,190
chair,knife,191
knife,chair,191
clock,person,193
person,clock,193
chair,laptop,194
laptop,chair,194
laptop,tv,196
tv,laptop,196
car,motorcycle,200
motorcycle,car,200
couch,tv,202
tv,couch,202
microwave,oven,203
oven,microwave,203
person,tv,204
tv,person,204
book,couch,205
couch,book,205
bottle,oven,213
keyboard,laptop,213
laptop,keyboard,213
oven,bottle,213
baseball glove,sports ball,215
sports ball,baseball glove,215
backpack,handbag,217
handbag,backpack,217
oven,refrigerator,221
refrigerator,oven,221
book,tv,226
bowl,chair,226
bowl,fork,226
chair,bowl,226
fork,bowl,226
tv,book,226
bottle,knife,229
knife,bottle,229
person,spoon,229
spoon,person,229
bottle,chair,235
chair,bottle,235
couch,remote,236
remote,couch,236
knife,spoon,237
spoon,knife,237
person,wine glass,240
wine glass,person,240
mouse,tv,245
potted plant,vase,245
tv,mouse,245
vase,potted plant,245
chair,potted plant,248
potted plant,chair,248
cake,person,251
person,cake,251
laptop,mouse,252
mouse,laptop,252
keyboard,tv,254
tv,keyboard,254
bowl,oven,259
oven,bowl,259
fork,person,264
person,fork,264
laptop,person,265
person,laptop,265
dining table,wine glass,269
person,train,269
train,person,269
wine glass,dining table,269
bicycle,person,271
person,bicycle,271
dog,person,272
person,dog,272
dining table,sandwich,279
sandwich,dining table,279
bottle,sink,289
sink,bottle,289
person,pizza,290
pizza,person,290
book,chair,298
chair,book,298
person,snowboard,302
snowboard,person,302
oven,sink,304
sink,oven,304
chair,tv,306
tv,chair,306
keyboard,mouse,314
mouse,keyboard,314
bowl,knife,315
knife,bowl,315
bench,person,317
person,bench,317
cake,dining table,320
dining table,cake,320
couch,person,329
person,couch,329
cup,spoon,332
spoon,cup,332
bus,car,341
car,bus,341
dining table,spoon,349
spoon,dining table,349
backpack,person,350
person,backpack,350
cup,fork,351
fork,cup,351
baseball bat,baseball glove,352
baseball glove,baseball bat,352
fork,knife,353
knife,fork,353
person,traffic light,353
traffic light,person,353
bottle,bowl,362
bowl,bottle,362
sink,toilet,363
toilet,sink,363
person,remote,377
remote,person,377
boat,person,383
person,boat,383
dining table,pizza,391
pizza,dining table,391
horse,person,399
person,horse,399
cup,knife,402
knife,cup,402
sports ball,tennis racket,402
tennis racket,sports ball,402
knife,person,413
person,knife,413
bowl,person,416
person,bowl,416
bowl,spoon,421
spoon,bowl,421
bottle,dining table,422
dining table,bottle,422
chair,couch,444
couch,chair,444
chair,cup,446
cup,chair,446
frisbee,person,446
kite,person,446
person,frisbee,446
person,kite,446
cell phone,person,459
person,cell phone,459
car,traffic light,467
traffic light,car,467
bottle,person,471
person,bottle,471
baseball bat,person,485
person,baseball bat,485
bottle,cup,495
cup,bottle,495
dining table,fork,510
fork,dining table,510
motorcycle,person,528
person,motorcycle,528
baseball glove,person,529
person,baseball glove,529
bowl,cup,541
cup,bowl,541
dining table,knife,556
knife,dining table,556
person,truck,558
truck,person,558
car,truck,588
truck,car,588
bus,person,595
person,bus,595
handbag,person,604
person,handbag,604
person,tie,605
person,umbrella,605
tie,person,605
umbrella,person,605
person,skateboard,611
skateboard,person,611
cup,person,641
person,cup,641
bowl,dining table,654
dining table,bowl,654
person,skis,657
skis,person,657
chair,dining table,793
dining table,chair,793
person,sports ball,794
sports ball,person,794
person,tennis racket,807
tennis racket,person,807
person,surfboard,840
surfboard,person,840
cup,dining table,912
dining table,cup,912
dining table,person,1033
person,dining table,1033
chair,person,1102
person,chair,1102
car,person,1461
person,car,1461
